f1,f2,Class
13.13131313,5.526106189,0
13.53535354,5.835312764,0
13.93939394,7.01150948,0
14.34343434,6.457590139,0
14.74747475,3.833374946,0
15.15151515,1.302742748,0
15.55555556,1.508311002,0
15.95959596,6.40465882,0
16.36363636,9.100341816,0
16.76767677,3.236927564,0
17.17171717,0.389109262,0
17.57575758,0.27568507,0
17.97979798,6.615678113,0
18.38383838,9.662705639,0
18.78787879,9.887776396,0
19.19191919,9.175513207,0
19.5959596,6.520126774,0
20,7.783430912,0
-20,3.891467602,1
-19.5959596,9.353351443,1
-19.19191919,7.612002767,1
-18.78787879,9.81865741,1
-18.38383838,3.99151864,1
-17.97979798,3.712467634,1
-17.57575758,9.189013493,1
-17.17171717,2.542273225,1
-16.76767677,8.955127683,1
-16.36363636,0.238225691,1
-15.95959596,1.123721338,1
-15.55555556,5.458022745,1
-15.15151515,4.304597103,1
-14.74747475,6.290735299,1
-14.34343434,3.106539879,1
-13.93939394,7.132224858,1
-13.53535354,4.293199102,1
-13.13131313,5.442448954,1
-12.72727273,5.01907867,1
-12.32323232,0.471078069,1
-11.91919192,6.382615704,1
-11.51515152,7.196578425,1
-11.11111111,7.108671232,1
-10.70707071,4.272158316,1
-10.3030303,9.133138625,1
-9.898989899,4.560066196,1
-9.494949495,6.597476161,1
-9.090909091,0.496449649,1
-8.686868687,0.520663935,1
-8.282828283,0.532343148,1
-7.878787879,5.070227029,1
-7.474747475,0.826974534,1
-7.070707071,6.966379113,1
-6.666666667,3.360829244,1
-6.262626263,1.141199955,1
-5.858585859,1.792574611,1
-5.454545455,1.314636084,1
-5.050505051,9.154026478,1
-4.646464646,7.624569353,1
-4.242424242,3.923549143,1
-3.838383838,8.801221489,1
-3.434343434,0.205543832,1
-3.03030303,7.249888729,1
-2.626262626,3.110291595,1
-2.222222222,7.713895172,1
-1.818181818,2.190356462,1
-1.414141414,8.209028166,1
-1.01010101,1.275650876,1
-0.606060606,2.130969197,1
-0.202020202,7.659208999,1
0.202020202,23.35385218,1
0.606060606,20.95619997,1
1.01010101,23.52956127,1
1.414141414,18.68379891,1
1.818181818,21.44073214,1
2.222222222,15.40604745,1
2.626262626,24.14657804,1
3.03030303,22.52080577,1
3.434343434,24.17067361,1
3.838383838,17.2559667,1
4.242424242,28.3101626,1
4.646464646,19.33061739,1
5.050505051,28.34975693,1
5.454545455,20.0148583,1
5.858585859,25.14670226,1
6.262626263,17.63512134,1
6.666666667,17.40302273,1
7.070707071,25.05163354,1
7.474747475,18.37297076,1
7.878787879,26.69482246,1
8.282828283,17.65509284,1
8.686868687,29.61019369,1
9.090909091,18.90720347,1
9.494949495,16.72219059,1
9.898989899,16.27484838,1
10.3030303,26.24530549,1
10.70707071,23.29230316,1
11.11111111,15.95362137,1
11.51515152,26.36894707,1
11.91919192,28.54284244,1
12.32323232,21.80478554,1
12.72727273,28.95035051,1
13.13131313,22.22753488,1
13.53535354,29.01545673,1
13.93939394,22.79794689,1
14.34343434,26.20358774,1
14.74747475,20.1750243,1
15.15151515,15.75642649,1
15.55555556,22.5262002,1
15.95959596,28.95039036,1
16.36363636,25.99791583,1
16.76767677,22.65173278,1
17.17171717,15.98602411,1
17.57575758,22.09595491,1
17.97979798,23.63665636,1
18.38383838,28.06389103,1
18.78787879,29.9794656,1
19.19191919,15.79943227,1
19.5959596,15.59971384,1
20,26.31715713,1
